FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,BwdPktLenMean,FwdPktLenStd,BwdPktLenStd,FlowIATMean,FlowIATStd,FwdIATMean,BwdIATMean,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,router_id,row_id,packet_id,src,dst,sport,dport,proto
0.14335203170776367,1,1,95,156,95.0,156.0,0.0,0.0,0.14335203170776367,0.0,0,0,251,2,1750.9343746985508,13.95166832429124,ROUTER-001,35,4070dd7e-7ac1-4c57-a302-f1bb55f943f3,192.168.24.136,192.168.24.73,55553,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,36,5f580c3a-1600-4674-8851-e006187892ee,192.168.24.136,192.168.24.73,55843,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,37,468d4e86-1869-4fd9-9450-9ba4768a03d0,192.168.24.136,192.168.24.73,58467,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,38,b6c90736-f3b8-4e26-a34b-32860f0a3ff7,192.168.24.136,192.168.24.73,53708,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,39,4840b474-1b81-4ebf-a838-0d16e6bc01ef,192.168.24.136,192.168.24.73,58326,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,40,fa7ab460-e3b3-4c64-8ab5-10f2f8256783,192.168.24.136,192.168.24.73,59852,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,41,e96bff8a-f9a4-4c3f-b9ba-aa627e8af9fc,192.168.24.136,192.168.24.73,59806,53,UDP
0.029020071029663086,1,1,102,172,102.0,172.0,0.0,0.0,0.029020071029663086,0.0,0,0,274,2,9441.741190775474,68.91781891076988,ROUTER-001,42,57d9d19d-7065-487a-8d42-8ffbd7bf4c22,192.168.24.136,192.168.24.73,55843,53,UDP
0.03293299674987793,1,1,102,184,102.0,184.0,0.0,0.0,0.03293299674987793,0.0,0,0,286,2,8684.2992811172,60.72936560221818,ROUTER-001,43,02982b26-1451-40a0-a12d-4f950c9938c0,192.168.24.136,192.168.24.73,58467,53,UDP
0.032431840896606445,1,1,102,172,102.0,172.0,0.0,0.0,0.032431840896606445,0.0,0,0,274,2,8448.48742547545,61.6677914268281,ROUTER-001,44,10427900-e435-4419-b7df-5f867b1a5f3a,192.168.24.136,192.168.24.73,53708,53,UDP
0.03261089324951172,1,1,102,184,102.0,184.0,0.0,0.0,0.03261089324951172,0.0,0,0,286,2,8770.075625091387,61.32920017546425,ROUTER-001,45,93979688-59fc-4751-b2e4-37e74a181c0d,192.168.24.136,192.168.24.73,58326,53,UDP
